wav_path,breath,anchor_ratio,anchor_time_sec,language,singer,song_name,song_key,ap_duration_sec
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\亲爱的那不是爱情\Pharyngeal_Group\0004.wav,1,0.510536,5.815,Chinese,ZH-Tenor-1,亲爱的那不是爱情,Chinese/ZH-Tenor-1/亲爱的那不是爱情,0.39
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\残酷月光\Control_Group\0001.wav,0,0.201779,1.27,Chinese,ZH-Tenor-1,残酷月光,Chinese/ZH-Tenor-1/残酷月光,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\说散就散\Control_Group\0007.wav,0,0.447595,2.81,Chinese,ZH-Alto-1,说散就散,Chinese/ZH-Alto-1/说散就散,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\倒带\Control_Group\0010.wav,0,0.511978,4.595,Chinese,ZH-Tenor-1,倒带,Chinese/ZH-Tenor-1/倒带,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\时间煮雨\Glissando_Group\0014.wav,1,0.244076,1.545,Chinese,ZH-Alto-1,时间煮雨,Chinese/ZH-Alto-1/时间煮雨,0.31
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\偏爱\Falsetto_Group\0014.wav,0,0.386172,2.29,Chinese,ZH-Tenor-1,偏爱,Chinese/ZH-Tenor-1/偏爱,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\奇妙能力歌\Glissando_Group\0014.wav,1,0.506842,4.445,Chinese,ZH-Alto-1,奇妙能力歌,Chinese/ZH-Alto-1/奇妙能力歌,0.37
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\过火\Control_Group\0022.wav,0,0.172476,1.435,Chinese,ZH-Tenor-1,过火,Chinese/ZH-Tenor-1/过火,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\le dernier train\Control_Group\0011.wav,1,0.64579,9.105,French,FR-Soprano-1,le dernier train,French/FR-Soprano-1/le dernier train,0.72
"d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\t'es beau,t'es beau\Falsetto_Group\0001.wav",0,0.108801,1.385,French,FR-Soprano-1,"t'es beau,t'es beau","French/FR-Soprano-1/t'es beau,t'es beau",0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Tenor-1\Glissando\pourquoi\Glissando_Group\0002.wav,0,0.428374,4.503,French,FR-Tenor-1,pourquoi,French/FR-Tenor-1/pourquoi,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\chez moi\Control_Group\0000.wav,1,0.39343,3.952,French,FR-Soprano-1,chez moi,French/FR-Soprano-1/chez moi,0.5
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\我的歌声里\Mixed_Voice_Group\0010.wav,1,0.372229,2.855,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.95
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\lentement\Control_Group\0011.wav,0,0.186261,1.616,French,FR-Soprano-1,lentement,French/FR-Soprano-1/lentement,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\青花瓷\Glissando_Group\0003.wav,1,0.668258,5.6,Chinese,ZH-Alto-1,青花瓷,Chinese/ZH-Alto-1/青花瓷,0.24
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\画心\Glissando_Group\0002.wav,0,0.353543,2.245,Chinese,ZH-Tenor-1,画心,Chinese/ZH-Tenor-1/画心,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\comment deja\Falsetto_Group\0003.wav,0,0.65221,6.143,French,FR-Soprano-1,comment deja,French/FR-Soprano-1/comment deja,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Tenor-1\Glissando\manon\Glissando_Group\0007.wav,1,0.892617,10.848,French,FR-Tenor-1,manon,French/FR-Tenor-1/manon,0.654
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Tenor-1\Glissando\o souverain\Glissando_Group\0015.wav,1,0.425586,4.724,French,FR-Tenor-1,o souverain,French/FR-Tenor-1/o souverain,0.37
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\终于等到你\Vibrato_Group\0008.wav,0,0.249428,1.526,Chinese,ZH-Tenor-1,终于等到你,Chinese/ZH-Tenor-1/终于等到你,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\和你一样\Control_Group\0009.wav,1,0.245455,2.7,Chinese,ZH-Tenor-1,和你一样,Chinese/ZH-Tenor-1/和你一样,0.38
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Tenor-1\Glissando\manon\Control_Group\0002.wav,1,0.87648,9.659,French,FR-Tenor-1,manon,French/FR-Tenor-1/manon,0.111
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\大鱼\Glissando_Group\0014.wav,0,0.567299,7.46,Chinese,ZH-Tenor-1,大鱼,Chinese/ZH-Tenor-1/大鱼,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\平凡之路\Falsetto_Group\0006.wav,0,0.507514,4.39,Chinese,ZH-Tenor-1,平凡之路,Chinese/ZH-Tenor-1/平凡之路,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\空白格\Vibrato_Group\0001.wav,0,0.631723,6.93,Chinese,ZH-Tenor-1,空白格,Chinese/ZH-Tenor-1/空白格,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\慢慢喜欢你\Control_Group\0006.wav,0,0.206447,1.505,Chinese,ZH-Tenor-1,慢慢喜欢你,Chinese/ZH-Tenor-1/慢慢喜欢你,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\全世界谁倾听你\Pharyngeal_Group\0001.wav,1,0.409966,4.895,Chinese,ZH-Tenor-1,全世界谁倾听你,Chinese/ZH-Tenor-1/全世界谁倾听你,0.35
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\最长的电影\Control_Group\0009.wav,0,0.562073,4.609,Chinese,ZH-Alto-1,最长的电影,Chinese/ZH-Alto-1/最长的电影,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\和你一样\Breathy_Group\0008.wav,0,0.140768,1.54,Chinese,ZH-Tenor-1,和你一样,Chinese/ZH-Tenor-1/和你一样,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\comment deja\Falsetto_Group\0001.wav,0,0.23268,2.244,French,FR-Soprano-1,comment deja,French/FR-Soprano-1/comment deja,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\全世界谁倾听你\Pharyngeal_Group\0005.wav,1,0.459515,5.055,Chinese,ZH-Tenor-1,全世界谁倾听你,Chinese/ZH-Tenor-1/全世界谁倾听你,0.29
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\越过山丘\Control_Group\0004.wav,0,0.232575,1.635,Chinese,ZH-Alto-1,越过山丘,Chinese/ZH-Alto-1/越过山丘,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\过火\Falsetto_Group\0011.wav,0,0.173913,1.2,Chinese,ZH-Tenor-1,过火,Chinese/ZH-Tenor-1/过火,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\讲真的\Falsetto_Group\0019.wav,1,0.373669,3.86,Chinese,ZH-Tenor-1,讲真的,Chinese/ZH-Tenor-1/讲真的,0.4
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\la terre\Control_Group\0002.wav,0,0.109806,1.312,French,FR-Soprano-1,la terre,French/FR-Soprano-1/la terre,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\大鱼\Control_Group\0011.wav,0,0.239554,1.72,Chinese,ZH-Tenor-1,大鱼,Chinese/ZH-Tenor-1/大鱼,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\演员\Mixed_Voice_Group\0014.wav,0,0.141756,1.462,Chinese,ZH-Tenor-1,演员,Chinese/ZH-Tenor-1/演员,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\和你一样\Breathy_Group\0012.wav,0,0.628286,5.975,Chinese,ZH-Tenor-1,和你一样,Chinese/ZH-Tenor-1/和你一样,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Tenor-1\Glissando\o souverain\Glissando_Group\0015.wav,1,0.891892,10.865,French,FR-Tenor-1,o souverain,French/FR-Tenor-1/o souverain,0.47
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\la terre\Pharyngeal_Group\0000.wav,1,0.91332,13.504,French,FR-Soprano-1,la terre,French/FR-Soprano-1/la terre,0.68
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\lentement\Falsetto_Group\0005.wav,0,0.571554,7.76,French,FR-Soprano-1,lentement,French/FR-Soprano-1/lentement,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\越过山丘\Control_Group\0011.wav,0,0.434017,5.295,Chinese,ZH-Alto-1,越过山丘,Chinese/ZH-Alto-1/越过山丘,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Glissando\dingdong\Control_Group\0003.wav,1,0.681332,7.008,French,FR-Soprano-1,dingdong,French/FR-Soprano-1/dingdong,0.891
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\我的歌声里\Control_Group\0001.wav,1,0.659202,6.77,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,2.2
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\慢慢喜欢你\Breathy_Group\0003.wav,0,0.125095,1.645,Chinese,ZH-Tenor-1,慢慢喜欢你,Chinese/ZH-Tenor-1/慢慢喜欢你,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\隐形的翅膀\Control_Group\0012.wav,0,0.683743,5.005,Chinese,ZH-Alto-1,隐形的翅膀,Chinese/ZH-Alto-1/隐形的翅膀,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Glissando\pour la peine\Control_Group\0002.wav,1,0.678733,8.081,French,FR-Soprano-1,pour la peine,French/FR-Soprano-1/pour la peine,0.366
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\修炼爱情\Mixed_Voice_Group\0002.wav,0,0.198463,2.195,Chinese,ZH-Tenor-1,修炼爱情,Chinese/ZH-Tenor-1/修炼爱情,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\知足\Control_Group\0014.wav,0,0.17039,1.266,Chinese,ZH-Alto-1,知足,Chinese/ZH-Alto-1/知足,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\奇妙能力歌\Vibrato_Group\0009.wav,1,0.434174,3.1,Chinese,ZH-Alto-1,奇妙能力歌,Chinese/ZH-Alto-1/奇妙能力歌,0.36
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\演员\Falsetto_Group\0013.wav,0,0.587737,6.005,Chinese,ZH-Tenor-1,演员,Chinese/ZH-Tenor-1/演员,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\告白气球\Falsetto_Group\0007.wav,0,0.212349,1.41,Chinese,ZH-Alto-1,告白气球,Chinese/ZH-Alto-1/告白气球,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\隐形的翅膀\Pharyngeal_Group\0007.wav,1,0.334842,2.22,Chinese,ZH-Alto-1,隐形的翅膀,Chinese/ZH-Alto-1/隐形的翅膀,0.34
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\不再见\Control_Group\0009.wav,0,0.566438,4.135,Chinese,ZH-Alto-1,不再见,Chinese/ZH-Alto-1/不再见,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\说散就散\Control_Group\0008.wav,1,0.248512,1.92,Chinese,ZH-Alto-1,说散就散,Chinese/ZH-Alto-1/说散就散,0.22
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Breathy\adieu mon homme\Control_Group\0002.wav,1,0.106176,0.576,French,FR-Soprano-1,adieu mon homme,French/FR-Soprano-1/adieu mon homme,1.151
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\传奇\Breathy_Group\0011.wav,0,0.115646,1.53,Chinese,ZH-Tenor-1,传奇,Chinese/ZH-Tenor-1/传奇,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\崇拜\Control_Group\0006.wav,1,0.486429,3.405,Chinese,ZH-Alto-1,崇拜,Chinese/ZH-Alto-1/崇拜,0.33
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\不能说的秘密\Mixed_Voice_Group\0009.wav,0,0.240894,1.508,Chinese,ZH-Tenor-1,不能说的秘密,Chinese/ZH-Tenor-1/不能说的秘密,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Tenor-1\Breathy\o souverain\Breathy_Group\0002.wav,0,0.108072,1.308,French,FR-Tenor-1,o souverain,French/FR-Tenor-1/o souverain,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\匆匆那年\Breathy_Group\0006.wav,0,0.130365,1.215,Chinese,ZH-Alto-1,匆匆那年,Chinese/ZH-Alto-1/匆匆那年,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\告白气球\Control_Group\0003.wav,0,0.15848,1.355,Chinese,ZH-Alto-1,告白气球,Chinese/ZH-Alto-1/告白气球,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\le dernier train\Control_Group\0000.wav,1,0.498296,5.85,French,FR-Soprano-1,le dernier train,French/FR-Soprano-1/le dernier train,1.034
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\终于等到你\Falsetto_Group\0007.wav,0,0.473878,5.796,Chinese,ZH-Alto-1,终于等到你,Chinese/ZH-Alto-1/终于等到你,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Breathy\les passagers du vent\Breathy_Group\0007.wav,0,0.083924,1.445,French,FR-Soprano-1,les passagers du vent,French/FR-Soprano-1/les passagers du vent,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\lassasymphonie\Pharyngeal_Group\0013.wav,0,0.830887,7.812,French,FR-Soprano-1,lassasymphonie,French/FR-Soprano-1/lassasymphonie,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\匆匆那年\Control_Group\0014.wav,0,0.571782,3.465,Chinese,ZH-Alto-1,匆匆那年,Chinese/ZH-Alto-1/匆匆那年,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Glissando\le jardin des roses\Glissando_Group\0001.wav,0,0.66645,8.206,French,FR-Soprano-1,le jardin des roses,French/FR-Soprano-1/le jardin des roses,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\l'amour\Control_Group\0000.wav,0,0.524239,7.559,French,FR-Soprano-1,l'amour,French/FR-Soprano-1/l'amour,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\la vaguelette\Paired_Speech_Group\0002.wav,0,0.578446,4.904,French,FR-Soprano-1,la vaguelette,French/FR-Soprano-1/la vaguelette,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Breathy\le balcon\Paired_Speech_Group\0011.wav,0,0.32003,1.692,French,FR-Soprano-1,le balcon,French/FR-Soprano-1/le balcon,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\全世界谁倾听你\Falsetto_Group\0004.wav,0,0.578773,5.764,Chinese,ZH-Tenor-1,全世界谁倾听你,Chinese/ZH-Tenor-1/全世界谁倾听你,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\le dernier train\Mixed_Voice_Group\0007.wav,1,0.694085,6.03,French,FR-Soprano-1,le dernier train,French/FR-Soprano-1/le dernier train,1.091
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\十年\Glissando_Group\0003.wav,0,0.144058,1.285,Chinese,ZH-Tenor-1,十年,Chinese/ZH-Tenor-1/十年,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Breathy\le balcon\Control_Group\0013.wav,0,0.411715,3.63,French,FR-Soprano-1,le balcon,French/FR-Soprano-1/le balcon,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\全世界谁倾听你\Falsetto_Group\0002.wav,1,0.503175,4.755,Chinese,ZH-Tenor-1,全世界谁倾听你,Chinese/ZH-Tenor-1/全世界谁倾听你,0.63
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\化身孤岛的鲸\Breathy_Group\0010.wav,0,0.195559,1.365,Chinese,ZH-Tenor-1,化身孤岛的鲸,Chinese/ZH-Tenor-1/化身孤岛的鲸,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\倒带\Control_Group\0012.wav,0,0.629609,6.145,Chinese,ZH-Tenor-1,倒带,Chinese/ZH-Tenor-1/倒带,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\没那么简单\Control_Group\0001.wav,0,0.361068,2.74,Chinese,ZH-Alto-1,没那么简单,Chinese/ZH-Alto-1/没那么简单,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\la gloire a mes genoux\Falsetto_Group\0001.wav,1,0.360505,3.286,French,FR-Soprano-1,la gloire a mes genoux,French/FR-Soprano-1/la gloire a mes genoux,0.11
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\情歌\Control_Group\0000.wav,0,0.453402,3.065,Chinese,ZH-Tenor-1,情歌,Chinese/ZH-Tenor-1/情歌,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\和你一样\Control_Group\0011.wav,1,0.544889,5.705,Chinese,ZH-Tenor-1,和你一样,Chinese/ZH-Tenor-1/和你一样,0.25
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\不染\Glissando_Group\0020.wav,0,0.227946,1.54,Chinese,ZH-Tenor-1,不染,Chinese/ZH-Tenor-1/不染,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\最初的梦想\Control_Group\0017.wav,1,0.31369,2.635,Chinese,ZH-Tenor-1,最初的梦想,Chinese/ZH-Tenor-1/最初的梦想,0.27
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\la vaguelette\Mixed_Voice_Group\0004.wav,0,0.178071,2.111,French,FR-Soprano-1,la vaguelette,French/FR-Soprano-1/la vaguelette,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Breathy\soleil solleil\Paired_Speech_Group\0009.wav,0,0.581953,3.337,French,FR-Soprano-1,soleil solleil,French/FR-Soprano-1/soleil solleil,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Breathy\le balcon\Breathy_Group\0005.wav,0,0.488544,6.373,French,FR-Soprano-1,le balcon,French/FR-Soprano-1/le balcon,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\残酷月光\Control_Group\0000.wav,0,0.637187,4.575,Chinese,ZH-Tenor-1,残酷月光,Chinese/ZH-Tenor-1/残酷月光,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\magic boul'vard\Paired_Speech_Group\0001.wav,0,0.318758,1.232,French,FR-Soprano-1,magic boul'vard,French/FR-Soprano-1/magic boul'vard,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Glissando\donnez-moi\Glissando_Group\0002.wav,1,0.105226,0.61,French,FR-Soprano-1,donnez-moi,French/FR-Soprano-1/donnez-moi,1.22
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\magic boul'vard\Control_Group\0013.wav,1,0.61885,8.037,French,FR-Soprano-1,magic boul'vard,French/FR-Soprano-1/magic boul'vard,0.87
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\老男孩\Control_Group\0015.wav,1,0.51014,3.27,Chinese,ZH-Tenor-1,老男孩,Chinese/ZH-Tenor-1/老男孩,0.24
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\想自由\Control_Group\0014.wav,0,0.641608,4.071,Chinese,ZH-Tenor-1,想自由,Chinese/ZH-Tenor-1/想自由,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\雨爱\Pharyngeal_Group\0001.wav,0,0.631384,5.07,Chinese,ZH-Tenor-1,雨爱,Chinese/ZH-Tenor-1/雨爱,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\失落沙洲\Breathy_Group\0000.wav,1,0.839631,9.555,Chinese,ZH-Alto-1,失落沙洲,Chinese/ZH-Alto-1/失落沙洲,0.45
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\心动\Control_Group\0016.wav,1,0.634098,9.64,Chinese,ZH-Tenor-1,心动,Chinese/ZH-Tenor-1/心动,0.76
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\水星记\Control_Group\0014.wav,0,0.381535,5.765,Chinese,ZH-Tenor-1,水星记,Chinese/ZH-Tenor-1/水星记,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Vibrato\eden eden\Control_Group\0014.wav,1,0.527995,5.338,French,FR-Soprano-1,eden eden,French/FR-Soprano-1/eden eden,0.185
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\和你一样\Control_Group\0008.wav,1,0.506364,5.57,Chinese,ZH-Tenor-1,和你一样,Chinese/ZH-Tenor-1/和你一样,0.46
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\南山南\Control_Group\0012.wav,0,0.182002,1.345,Chinese,ZH-Alto-1,南山南,Chinese/ZH-Alto-1/南山南,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\温柔\Control_Group\0008.wav,0,0.410715,2.99,Chinese,ZH-Alto-1,温柔,Chinese/ZH-Alto-1/温柔,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\和你一样\Breathy_Group\0007.wav,1,0.500912,5.495,Chinese,ZH-Tenor-1,和你一样,Chinese/ZH-Tenor-1/和你一样,0.39
