wav_path,breath,anchor_ratio,anchor_time_sec,language,singer,song_name,song_key,ap_duration_sec
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0009.wav,0,0.08612,0.515,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0005.wav,0,0.090832,0.535,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0006.wav,0,0.087849,0.535,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Mixed_Voice_Group\0002.wav,0,0.089198,0.545,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0003.wav,0,0.088997,0.55,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Mixed_Voice_Group\0009.wav,0,0.092593,0.55,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Mixed_Voice_Group\0011.wav,0,0.092437,0.55,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0008.wav,0,0.092928,0.565,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Mixed_Voice_Group\0007.wav,0,0.072809,0.565,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0004.wav,0,0.092532,0.57,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0007.wav,0,0.075798,0.57,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Mixed_Voice_Group\0000.wav,0,0.09329,0.57,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0011.wav,0,0.099138,0.575,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Mixed_Voice_Group\0003.wav,0,0.097789,0.575,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Mixed_Voice_Group\0006.wav,0,0.092892,0.575,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0011.wav,0,0.094617,0.58,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Mixed_Voice_Group\0005.wav,0,0.098305,0.58,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Mixed_Voice_Group\0008.wav,0,0.094463,0.58,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Mixed_Voice_Group\0012.wav,0,0.062771,0.58,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0006.wav,0,0.092417,0.585,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Mixed_Voice_Group\0004.wav,0,0.094855,0.59,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0005.wav,0,0.093849,0.595,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0008.wav,0,0.092248,0.595,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0012.wav,0,0.063704,0.595,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0000.wav,0,0.092308,0.6,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0010.wav,0,0.098374,0.605,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0003.wav,0,0.097444,0.61,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0007.wav,0,0.092145,0.61,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0002.wav,0,0.095645,0.615,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0004.wav,0,0.095532,0.62,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0010.wav,0,0.096749,0.625,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Mixed_Voice_Group\0010.wav,0,0.100482,0.625,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0009.wav,0,0.102729,0.64,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0001.wav,0,0.105556,0.665,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0012.wav,0,0.099576,0.705,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0001.wav,0,0.203287,1.175,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0002.wav,0,0.192624,1.175,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0009.wav,1,0.291806,1.745,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.41
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0002.wav,1,0.295083,1.8,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.34
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0005.wav,1,0.305603,1.8,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.34
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0001.wav,1,0.312284,1.805,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.37
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0004.wav,1,0.295455,1.82,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.34
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0008.wav,1,0.300164,1.825,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.33
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0000.wav,1,0.298374,1.835,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.35
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Mixed_Voice_Group\0005.wav,1,0.313559,1.85,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.32
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Mixed_Voice_Group\0009.wav,1,0.31229,1.855,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.27
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0006.wav,1,0.308703,1.88,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.34
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0010.wav,1,0.306504,1.885,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.29
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Mixed_Voice_Group\0008.wav,1,0.310261,1.905,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.21
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Mixed_Voice_Group\0006.wav,1,0.310985,1.925,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.25
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Mixed_Voice_Group\0010.wav,1,0.313505,1.95,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.28
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0010.wav,1,0.302632,1.955,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.39
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0009.wav,1,0.316051,1.969,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.318
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0006.wav,1,0.311217,1.97,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.3
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0002.wav,1,0.310264,1.995,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.31
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0000.wav,1,0.31,2.015,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.31
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0005.wav,1,0.320189,2.03,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.34
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0001.wav,1,0.324603,2.045,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.35
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0004.wav,1,0.320493,2.08,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.26
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0011.wav,1,0.36724,2.13,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.3
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0003.wav,1,0.345469,2.135,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.33
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0007.wav,1,0.287899,2.165,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.35
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0012.wav,1,0.231799,2.165,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.37
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Mixed_Voice_Group\0007.wav,1,0.282216,2.19,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.28
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Mixed_Voice_Group\0011.wav,1,0.371429,2.21,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.3
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Mixed_Voice_Group\0012.wav,1,0.239719,2.215,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.25
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Mixed_Voice_Group\0003.wav,1,0.383503,2.255,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.27
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0007.wav,1,0.348943,2.31,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.32
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0003.wav,1,0.376198,2.355,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.29
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0011.wav,1,0.386623,2.37,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.34
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0012.wav,1,0.334746,2.37,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.34
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0011.wav,0,0.445688,2.585,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0003.wav,0,0.419094,2.59,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Mixed_Voice_Group\0007.wav,0,0.336985,2.615,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0007.wav,0,0.349734,2.63,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Mixed_Voice_Group\0011.wav,0,0.445378,2.65,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Mixed_Voice_Group\0003.wav,0,0.457483,2.69,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0007.wav,0,0.422205,2.795,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0003.wav,0,0.448882,2.81,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0011.wav,0,0.46248,2.835,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Mixed_Voice_Group\0009.wav,0,0.495623,2.944,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0009.wav,0,0.497492,2.975,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Mixed_Voice_Group\0005.wav,0,0.504237,2.975,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0005.wav,0,0.505942,2.98,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0001.wav,0,0.518166,2.995,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Mixed_Voice_Group\0001.wav,0,0.515437,3.005,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0001.wav,0,0.499206,3.145,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0005.wav,0,0.499211,3.165,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0009.wav,0,0.511236,3.185,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Mixed_Voice_Group\0012.wav,0,0.34632,3.2,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0012.wav,0,0.344218,3.215,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Control_Group\0012.wav,0,0.475989,3.37,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Mixed_Voice_Group\0002.wav,0,0.554828,3.39,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
