item_name,singer,song_name,group_name,binary_role,mix_variant,mix_prob,threshold_gap
English#EN-Alto-1#Mixed_Voice_and_Falsetto#let it go#Mixed_Voice_Group#0018,EN-Alto-1,let it go,Mixed_Voice_Group,positive_mix,clear_mix,0.262994,0.137006
English#EN-Alto-1#Breathy#safe and sound#Breathy_Group#0013,EN-Alto-1,safe and sound,Breathy_Group,positive_mix,clear_mix,0.262087,0.137913
English#EN-Alto-1#Breathy#treasure#Breathy_Group#0004,EN-Alto-1,treasure,Breathy_Group,positive_mix,clear_mix,0.260979,0.139021
English#EN-Alto-1#Pharyngeal#love stroy#Control_Group#0013,EN-Alto-1,love stroy,Control_Group,positive_mix,clear_mix,0.260805,0.139195
English#EN-Alto-1#Mixed_Voice_and_Falsetto#yesterday once more#Mixed_Voice_Group#0011,EN-Alto-1,yesterday once more,Mixed_Voice_Group,positive_mix,clear_mix,0.259113,0.140887
English#EN-Alto-1#Glissando#trouble is a friend#Control_Group#0006,EN-Alto-1,trouble is a friend,Control_Group,positive_mix,clear_mix,0.258655,0.141345
English#EN-Alto-1#Breathy#sleepyhead#Breathy_Group#0011,EN-Alto-1,sleepyhead,Breathy_Group,positive_mix,breathy_mix,0.258175,0.141825
English#EN-Alto-1#Vibrato#my heart will go on#Vibrato_Group#0008,EN-Alto-1,my heart will go on,Vibrato_Group,positive_mix,clear_mix,0.257153,0.142847
English#EN-Alto-1#Vibrato#memory#Control_Group#0004,EN-Alto-1,memory,Control_Group,positive_mix,clear_mix,0.256288,0.143712
English#EN-Alto-1#Mixed_Voice_and_Falsetto#how does a moment last forever#Mixed_Voice_Group#0009,EN-Alto-1,how does a moment last forever,Mixed_Voice_Group,positive_mix,clear_mix,0.252635,0.147365
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Back to December#Mixed_Voice_Group#0000,EN-Tenor-1,Back to December,Mixed_Voice_Group,positive_mix,clear_mix,0.25113,0.14887
English#EN-Alto-1#Vibrato#memory#Vibrato_Group#0005,EN-Alto-1,memory,Vibrato_Group,positive_mix,clear_mix,0.250633,0.149367
English#EN-Alto-1#Vibrato#if you love me for me#Control_Group#0011,EN-Alto-1,if you love me for me,Control_Group,positive_mix,clear_mix,0.248105,0.151895
English#EN-Alto-1#Glissando#tell me that you love me#Control_Group#0009,EN-Alto-1,tell me that you love me,Control_Group,positive_mix,clear_mix,0.246933,0.153067
English#EN-Alto-1#Mixed_Voice_and_Falsetto#yesterday once more#Mixed_Voice_Group#0007,EN-Alto-1,yesterday once more,Mixed_Voice_Group,positive_mix,clear_mix,0.246398,0.153602
English#EN-Alto-1#Pharyngeal#love stroy#Control_Group#0015,EN-Alto-1,love stroy,Control_Group,positive_mix,clear_mix,0.244924,0.155076
English#EN-Alto-1#Breathy#someday or oneday#Breathy_Group#0002,EN-Alto-1,someday or oneday,Breathy_Group,positive_mix,clear_mix,0.244441,0.155559
English#EN-Alto-1#Pharyngeal#clouds#Control_Group#0005,EN-Alto-1,clouds,Control_Group,positive_mix,clear_mix,0.244429,0.155571
English#EN-Alto-1#Breathy#let it go#Breathy_Group#0005,EN-Alto-1,let it go,Breathy_Group,positive_mix,clear_mix,0.244229,0.155771
English#EN-Alto-1#Pharyngeal#beauty and the beast#Pharyngeal_Group#0010,EN-Alto-1,beauty and the beast,Pharyngeal_Group,positive_mix,clear_mix,0.244169,0.155831
English#EN-Alto-1#Glissando#rolling in the deep#Control_Group#0001,EN-Alto-1,rolling in the deep,Control_Group,positive_mix,clear_mix,0.243151,0.156849
English#EN-Alto-1#Mixed_Voice_and_Falsetto#let it go#Mixed_Voice_Group#0023,EN-Alto-1,let it go,Mixed_Voice_Group,positive_mix,clear_mix,0.243041,0.156959
English#EN-Alto-1#Breathy#sleepyhead#Breathy_Group#0010,EN-Alto-1,sleepyhead,Breathy_Group,positive_mix,breathy_mix,0.241825,0.158175
English#EN-Alto-1#Pharyngeal#beauty and the beast#Control_Group#0006,EN-Alto-1,beauty and the beast,Control_Group,positive_mix,clear_mix,0.240247,0.159753
English#EN-Alto-1#Glissando#my love#Control_Group#0007,EN-Alto-1,my love,Control_Group,positive_mix,clear_mix,0.23833,0.16167
English#EN-Alto-1#Mixed_Voice_and_Falsetto#Arriety's song#Mixed_Voice_Group#0006,EN-Alto-1,Arriety's song,Mixed_Voice_Group,positive_mix,clear_mix,0.23659,0.16341
English#EN-Alto-1#Mixed_Voice_and_Falsetto#yesterday once more#Mixed_Voice_Group#0000,EN-Alto-1,yesterday once more,Mixed_Voice_Group,positive_mix,clear_mix,0.235925,0.164075
English#EN-Alto-1#Pharyngeal#monsters#Control_Group#0005,EN-Alto-1,monsters,Control_Group,positive_mix,clear_mix,0.23489,0.16511
English#EN-Alto-1#Mixed_Voice_and_Falsetto#la vie en rose#Mixed_Voice_Group#0004,EN-Alto-1,la vie en rose,Mixed_Voice_Group,positive_mix,clear_mix,0.234141,0.165859
English#EN-Alto-1#Glissando#for the first time in forever#Control_Group#0006,EN-Alto-1,for the first time in forever,Control_Group,positive_mix,clear_mix,0.233874,0.166126
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Firework#Mixed_Voice_Group#0003,EN-Tenor-1,Firework,Mixed_Voice_Group,positive_mix,clear_mix,0.233426,0.166574
English#EN-Alto-1#Mixed_Voice_and_Falsetto#make it shine#Mixed_Voice_Group#0007,EN-Alto-1,make it shine,Mixed_Voice_Group,positive_mix,clear_mix,0.231545,0.168455
English#EN-Alto-1#Pharyngeal#somewhere over the rainbow#Control_Group#0000,EN-Alto-1,somewhere over the rainbow,Control_Group,positive_mix,clear_mix,0.231234,0.168766
English#EN-Alto-1#Vibrato#memory#Vibrato_Group#0009,EN-Alto-1,memory,Vibrato_Group,positive_mix,clear_mix,0.231107,0.168893
English#EN-Alto-1#Breathy#sleepyhead#Control_Group#0001,EN-Alto-1,sleepyhead,Control_Group,positive_mix,clear_mix,0.230844,0.169156
English#EN-Alto-1#Glissando#my love#Control_Group#0008,EN-Alto-1,my love,Control_Group,positive_mix,clear_mix,0.229663,0.170337
English#EN-Alto-1#Breathy#all is found#Breathy_Group#0001,EN-Alto-1,all is found,Breathy_Group,positive_mix,breathy_mix,0.229301,0.170699
English#EN-Alto-1#Breathy#let it go#Breathy_Group#0003,EN-Alto-1,let it go,Breathy_Group,positive_mix,clear_mix,0.228579,0.171421
English#EN-Alto-1#Vibrato#memory#Vibrato_Group#0012,EN-Alto-1,memory,Vibrato_Group,positive_mix,clear_mix,0.228061,0.171939
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Umbrella#Mixed_Voice_Group#0001,EN-Tenor-1,Umbrella,Mixed_Voice_Group,positive_mix,clear_mix,0.227893,0.172107
English#EN-Alto-1#Mixed_Voice_and_Falsetto#seasons in the sun#Mixed_Voice_Group#0018,EN-Alto-1,seasons in the sun,Mixed_Voice_Group,positive_mix,clear_mix,0.226602,0.173398
English#EN-Alto-1#Breathy#innocence#Control_Group#0013,EN-Alto-1,innocence,Control_Group,positive_mix,clear_mix,0.225962,0.174038
English#EN-Alto-1#Glissando#god is a girl#Control_Group#0003,EN-Alto-1,god is a girl,Control_Group,positive_mix,clear_mix,0.225241,0.174759
English#EN-Alto-1#Breathy#god is a girl#Control_Group#0003,EN-Alto-1,god is a girl,Control_Group,positive_mix,clear_mix,0.225144,0.174856
English#EN-Alto-1#Vibrato#if you love me for me#Vibrato_Group#0003,EN-Alto-1,if you love me for me,Vibrato_Group,positive_mix,clear_mix,0.22329,0.17671
English#EN-Alto-1#Breathy#let it go#Control_Group#0005,EN-Alto-1,let it go,Control_Group,positive_mix,clear_mix,0.220696,0.179304
English#EN-Alto-1#Mixed_Voice_and_Falsetto#somewhere over the rainbow#Mixed_Voice_Group#0007,EN-Alto-1,somewhere over the rainbow,Mixed_Voice_Group,positive_mix,clear_mix,0.220453,0.179547
English#EN-Alto-1#Mixed_Voice_and_Falsetto#yesterday once more#Mixed_Voice_Group#0012,EN-Alto-1,yesterday once more,Mixed_Voice_Group,positive_mix,clear_mix,0.21814,0.18186
English#EN-Alto-1#Vibrato#my heart will go on#Vibrato_Group#0010,EN-Alto-1,my heart will go on,Vibrato_Group,positive_mix,clear_mix,0.217516,0.182484
English#EN-Alto-1#Mixed_Voice_and_Falsetto#let it go#Mixed_Voice_Group#0022,EN-Alto-1,let it go,Mixed_Voice_Group,positive_mix,clear_mix,0.217424,0.182576
English#EN-Alto-1#Breathy#someday or oneday#Breathy_Group#0004,EN-Alto-1,someday or oneday,Breathy_Group,positive_mix,clear_mix,0.217103,0.182897
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Young and Beautiful#Mixed_Voice_Group#0000,EN-Tenor-1,Young and Beautiful,Mixed_Voice_Group,positive_mix,clear_mix,0.216893,0.183107
English#EN-Alto-1#Vibrato#memory#Control_Group#0008,EN-Alto-1,memory,Control_Group,positive_mix,clear_mix,0.215493,0.184507
English#EN-Alto-1#Vibrato#memory#Vibrato_Group#0011,EN-Alto-1,memory,Vibrato_Group,positive_mix,clear_mix,0.215206,0.184794
English#EN-Alto-1#Glissando#for the first time in forever#Glissando_Group#0011,EN-Alto-1,for the first time in forever,Glissando_Group,positive_mix,clear_mix,0.214804,0.185196
English#EN-Alto-1#Breathy#all is found#Breathy_Group#0009,EN-Alto-1,all is found,Breathy_Group,positive_mix,breathy_mix,0.214687,0.185313
English#EN-Alto-1#Pharyngeal#beauty and the beast#Control_Group#0013,EN-Alto-1,beauty and the beast,Control_Group,positive_mix,clear_mix,0.21223,0.18777
English#EN-Alto-1#Mixed_Voice_and_Falsetto#let it go#Mixed_Voice_Group#0005,EN-Alto-1,let it go,Mixed_Voice_Group,positive_mix,clear_mix,0.211713,0.188287
English#EN-Alto-1#Glissando#my love#Glissando_Group#0005,EN-Alto-1,my love,Glissando_Group,positive_mix,clear_mix,0.211557,0.188443
English#EN-Alto-1#Breathy#all is found#Breathy_Group#0004,EN-Alto-1,all is found,Breathy_Group,positive_mix,breathy_mix,0.211106,0.188894
English#EN-Alto-1#Breathy#who says#Breathy_Group#0010,EN-Alto-1,who says,Breathy_Group,positive_mix,breathy_mix,0.210471,0.189529
English#EN-Alto-1#Breathy#all is found#Breathy_Group#0011,EN-Alto-1,all is found,Breathy_Group,positive_mix,breathy_mix,0.209083,0.190917
English#EN-Alto-1#Glissando#for the first time in forever#Glissando_Group#0002,EN-Alto-1,for the first time in forever,Glissando_Group,positive_mix,clear_mix,0.208375,0.191625
English#EN-Alto-1#Pharyngeal#monsters#Control_Group#0010,EN-Alto-1,monsters,Control_Group,positive_mix,clear_mix,0.208212,0.191788
English#EN-Alto-1#Breathy#who says#Control_Group#0012,EN-Alto-1,who says,Control_Group,positive_mix,clear_mix,0.208168,0.191832
English#EN-Alto-1#Pharyngeal#who says#Control_Group#0011,EN-Alto-1,who says,Control_Group,positive_mix,clear_mix,0.208168,0.191832
English#EN-Alto-1#Breathy#safe and sound#Breathy_Group#0007,EN-Alto-1,safe and sound,Breathy_Group,positive_mix,clear_mix,0.207803,0.192197
English#EN-Alto-1#Mixed_Voice_and_Falsetto#yesterday once more#Mixed_Voice_Group#0003,EN-Alto-1,yesterday once more,Mixed_Voice_Group,positive_mix,clear_mix,0.20645,0.19355
English#EN-Alto-1#Vibrato#memory#Vibrato_Group#0007,EN-Alto-1,memory,Vibrato_Group,positive_mix,clear_mix,0.205144,0.194856
English#EN-Alto-1#Mixed_Voice_and_Falsetto#you raise me up#Mixed_Voice_Group#0010,EN-Alto-1,you raise me up,Mixed_Voice_Group,positive_mix,clear_mix,0.204672,0.195328
English#EN-Alto-1#Vibrato#if you love me for me#Vibrato_Group#0006,EN-Alto-1,if you love me for me,Vibrato_Group,positive_mix,clear_mix,0.202534,0.197466
English#EN-Alto-1#Mixed_Voice_and_Falsetto#all is found#Mixed_Voice_Group#0008,EN-Alto-1,all is found,Mixed_Voice_Group,positive_mix,clear_mix,0.202525,0.197475
English#EN-Alto-1#Mixed_Voice_and_Falsetto#let it go#Mixed_Voice_Group#0002,EN-Alto-1,let it go,Mixed_Voice_Group,positive_mix,clear_mix,0.201274,0.198726
English#EN-Alto-1#Vibrato#edelweiss#Vibrato_Group#0000,EN-Alto-1,edelweiss,Vibrato_Group,positive_mix,clear_mix,0.201074,0.198926
English#EN-Alto-1#Pharyngeal#beauty and the beast#Control_Group#0011,EN-Alto-1,beauty and the beast,Control_Group,positive_mix,clear_mix,0.200993,0.199007
English#EN-Alto-1#Pharyngeal#beauty and the beast#Control_Group#0002,EN-Alto-1,beauty and the beast,Control_Group,positive_mix,clear_mix,0.200193,0.199807
English#EN-Alto-1#Vibrato#if you love me for me#Control_Group#0009,EN-Alto-1,if you love me for me,Control_Group,positive_mix,clear_mix,0.19765,0.20235
English#EN-Alto-1#Vibrato#memory#Vibrato_Group#0010,EN-Alto-1,memory,Vibrato_Group,positive_mix,clear_mix,0.196711,0.203289
English#EN-Alto-1#Pharyngeal#beauty and the beast#Control_Group#0004,EN-Alto-1,beauty and the beast,Control_Group,positive_mix,clear_mix,0.195525,0.204475
English#EN-Alto-1#Breathy#safe and sound#Breathy_Group#0005,EN-Alto-1,safe and sound,Breathy_Group,positive_mix,clear_mix,0.19487,0.20513
English#EN-Alto-1#Vibrato#edelweiss#Vibrato_Group#0003,EN-Alto-1,edelweiss,Vibrato_Group,positive_mix,clear_mix,0.194574,0.205426
English#EN-Alto-1#Breathy#who says#Control_Group#0007,EN-Alto-1,who says,Control_Group,positive_mix,breathy_mix,0.193519,0.206481
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Always Remember Us This Way#Mixed_Voice_Group#0011,EN-Tenor-1,Always Remember Us This Way,Mixed_Voice_Group,positive_mix,clear_mix,0.193462,0.206538
English#EN-Alto-1#Breathy#let it go#Control_Group#0003,EN-Alto-1,let it go,Control_Group,positive_mix,clear_mix,0.193291,0.206709
English#EN-Alto-1#Glissando#my love#Control_Group#0005,EN-Alto-1,my love,Control_Group,positive_mix,clear_mix,0.191281,0.208719
English#EN-Alto-1#Glissando#rolling in the deep#Glissando_Group#0001,EN-Alto-1,rolling in the deep,Glissando_Group,positive_mix,clear_mix,0.189273,0.210727
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#August#Mixed_Voice_Group#0000,EN-Tenor-1,August,Mixed_Voice_Group,positive_mix,clear_mix,0.188828,0.211172
English#EN-Alto-1#Glissando#make it shine#Control_Group#0000,EN-Alto-1,make it shine,Control_Group,positive_mix,clear_mix,0.188312,0.211688
English#EN-Alto-1#Mixed_Voice_and_Falsetto#how does a moment last forever#Mixed_Voice_Group#0008,EN-Alto-1,how does a moment last forever,Mixed_Voice_Group,positive_mix,clear_mix,0.187518,0.212482
English#EN-Alto-1#Glissando#tell me that you love me#Glissando_Group#0006,EN-Alto-1,tell me that you love me,Glissando_Group,positive_mix,clear_mix,0.187236,0.212764
English#EN-Alto-1#Glissando#trouble is a friend#Glissando_Group#0008,EN-Alto-1,trouble is a friend,Glissando_Group,positive_mix,clear_mix,0.186643,0.213357
English#EN-Alto-1#Breathy#who says#Breathy_Group#0011,EN-Alto-1,who says,Breathy_Group,positive_mix,breathy_mix,0.184616,0.215384
English#EN-Alto-1#Mixed_Voice_and_Falsetto#how does a moment last forever#Mixed_Voice_Group#0013,EN-Alto-1,how does a moment last forever,Mixed_Voice_Group,positive_mix,clear_mix,0.184601,0.215399
English#EN-Alto-1#Glissando#my love#Glissando_Group#0006,EN-Alto-1,my love,Glissando_Group,positive_mix,clear_mix,0.182404,0.217596
English#EN-Alto-1#Glissando#god is a girl#Control_Group#0008,EN-Alto-1,god is a girl,Control_Group,positive_mix,clear_mix,0.181681,0.218319
English#EN-Alto-1#Vibrato#memory#Vibrato_Group#0002,EN-Alto-1,memory,Vibrato_Group,positive_mix,clear_mix,0.180293,0.219707
English#EN-Alto-1#Breathy#innocence#Breathy_Group#0003,EN-Alto-1,innocence,Breathy_Group,positive_mix,clear_mix,0.178382,0.221618
English#EN-Alto-1#Breathy#sleepyhead#Control_Group#0007,EN-Alto-1,sleepyhead,Control_Group,positive_mix,clear_mix,0.178198,0.221802
English#EN-Tenor-1#Vibrato#All I Ask#Vibrato_Group#0007,EN-Tenor-1,All I Ask,Vibrato_Group,positive_mix,clear_mix,0.177722,0.222278
English#EN-Tenor-1#Glissando#I Knew You Were Trouble#Control_Group#0000,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.177339,0.222661
English#EN-Alto-1#Vibrato#edelweiss#Control_Group#0000,EN-Alto-1,edelweiss,Control_Group,positive_mix,clear_mix,0.176255,0.223745
English#EN-Alto-1#Pharyngeal#monsters#Control_Group#0012,EN-Alto-1,monsters,Control_Group,positive_mix,clear_mix,0.174045,0.225955
English#EN-Alto-1#Vibrato#my heart will go on#Vibrato_Group#0004,EN-Alto-1,my heart will go on,Vibrato_Group,positive_mix,clear_mix,0.170057,0.229943
English#EN-Alto-1#Breathy#innocence#Control_Group#0012,EN-Alto-1,innocence,Control_Group,positive_mix,clear_mix,0.169219,0.230781
English#EN-Alto-1#Vibrato#memory#Vibrato_Group#0004,EN-Alto-1,memory,Vibrato_Group,positive_mix,clear_mix,0.168744,0.231256
English#EN-Alto-1#Glissando#god is a girl#Glissando_Group#0004,EN-Alto-1,god is a girl,Glissando_Group,positive_mix,clear_mix,0.168118,0.231882
English#EN-Alto-1#Glissando#trouble is a friend#Control_Group#0010,EN-Alto-1,trouble is a friend,Control_Group,positive_mix,clear_mix,0.167591,0.232409
English#EN-Alto-1#Mixed_Voice_and_Falsetto#Arriety's song#Mixed_Voice_Group#0003,EN-Alto-1,Arriety's song,Mixed_Voice_Group,positive_mix,clear_mix,0.166482,0.233518
English#EN-Alto-1#Breathy#safe and sound#Breathy_Group#0004,EN-Alto-1,safe and sound,Breathy_Group,positive_mix,clear_mix,0.165656,0.234344
English#EN-Alto-1#Mixed_Voice_and_Falsetto#how does a moment last forever#Mixed_Voice_Group#0015,EN-Alto-1,how does a moment last forever,Mixed_Voice_Group,positive_mix,clear_mix,0.164567,0.235433
English#EN-Tenor-1#Vibrato#Million Reasons#Vibrato_Group#0001,EN-Tenor-1,Million Reasons,Vibrato_Group,positive_mix,clear_mix,0.162762,0.237238
English#EN-Alto-1#Glissando#make it shine#Control_Group#0008,EN-Alto-1,make it shine,Control_Group,positive_mix,clear_mix,0.162724,0.237276
English#EN-Alto-1#Pharyngeal#clouds#Control_Group#0002,EN-Alto-1,clouds,Control_Group,positive_mix,clear_mix,0.162247,0.237753
English#EN-Alto-1#Vibrato#if you love me for me#Vibrato_Group#0005,EN-Alto-1,if you love me for me,Vibrato_Group,positive_mix,clear_mix,0.161276,0.238724
English#EN-Alto-1#Vibrato#memory#Control_Group#0002,EN-Alto-1,memory,Control_Group,positive_mix,clear_mix,0.161074,0.238926
English#EN-Tenor-1#Glissando#I Knew You Were Trouble#Control_Group#0003,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.160775,0.239225
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Blank Space#Mixed_Voice_Group#0001,EN-Tenor-1,Blank Space,Mixed_Voice_Group,positive_mix,clear_mix,0.160433,0.239567
English#EN-Alto-1#Mixed_Voice_and_Falsetto#you raise me up#Mixed_Voice_Group#0011,EN-Alto-1,you raise me up,Mixed_Voice_Group,positive_mix,clear_mix,0.160256,0.239744
English#EN-Alto-1#Glissando#tell me that you love me#Glissando_Group#0003,EN-Alto-1,tell me that you love me,Glissando_Group,positive_mix,clear_mix,0.158671,0.241329
English#EN-Alto-1#Mixed_Voice_and_Falsetto#seasons in the sun#Mixed_Voice_Group#0020,EN-Alto-1,seasons in the sun,Mixed_Voice_Group,positive_mix,clear_mix,0.157751,0.242249
English#EN-Alto-1#Vibrato#edelweiss#Vibrato_Group#0004,EN-Alto-1,edelweiss,Vibrato_Group,positive_mix,clear_mix,0.157531,0.242469
English#EN-Alto-1#Pharyngeal#who says#Control_Group#0004,EN-Alto-1,who says,Control_Group,positive_mix,clear_mix,0.15449,0.24551
English#EN-Alto-1#Glissando#rolling in the deep#Control_Group#0011,EN-Alto-1,rolling in the deep,Control_Group,positive_mix,clear_mix,0.154486,0.245514
English#EN-Tenor-1#Vibrato#All I Ask#Vibrato_Group#0005,EN-Tenor-1,All I Ask,Vibrato_Group,positive_mix,clear_mix,0.153882,0.246118
English#EN-Alto-1#Mixed_Voice_and_Falsetto#make it shine#Mixed_Voice_Group#0009,EN-Alto-1,make it shine,Mixed_Voice_Group,positive_mix,clear_mix,0.153739,0.246261
English#EN-Alto-1#Mixed_Voice_and_Falsetto#let it go#Mixed_Voice_Group#0008,EN-Alto-1,let it go,Mixed_Voice_Group,positive_mix,clear_mix,0.153265,0.246735
English#EN-Alto-1#Breathy#someday or oneday#Breathy_Group#0003,EN-Alto-1,someday or oneday,Breathy_Group,positive_mix,clear_mix,0.151948,0.248052
English#EN-Alto-1#Breathy#sleepyhead#Control_Group#0009,EN-Alto-1,sleepyhead,Control_Group,positive_mix,clear_mix,0.150518,0.249482
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Firework#Mixed_Voice_Group#0004,EN-Tenor-1,Firework,Mixed_Voice_Group,positive_mix,clear_mix,0.150373,0.249627
English#EN-Alto-1#Vibrato#my heart will go on#Control_Group#0011,EN-Alto-1,my heart will go on,Control_Group,positive_mix,clear_mix,0.149979,0.250021
English#EN-Tenor-1#Vibrato#Always Remember Us This Way#Vibrato_Group#0013,EN-Tenor-1,Always Remember Us This Way,Vibrato_Group,positive_mix,clear_mix,0.149092,0.250908
English#EN-Alto-1#Mixed_Voice_and_Falsetto#somewhere over the rainbow#Mixed_Voice_Group#0002,EN-Alto-1,somewhere over the rainbow,Mixed_Voice_Group,positive_mix,clear_mix,0.148741,0.251259
English#EN-Alto-1#Breathy#who says#Breathy_Group#0006,EN-Alto-1,who says,Breathy_Group,positive_mix,breathy_mix,0.148104,0.251896
