item_name,singer,song_name,group_name,binary_role,mix_variant,mix_prob,threshold_gap
English#EN-Tenor-1#Vibrato#All I Ask#Vibrato_Group#0004,EN-Tenor-1,All I Ask,Vibrato_Group,positive_mix,clear_mix,0.36218,0.06282
English#EN-Alto-1#Mixed_Voice_and_Falsetto#all is found#Mixed_Voice_Group#0006,EN-Alto-1,all is found,Mixed_Voice_Group,positive_mix,clear_mix,0.36084,0.06416
English#EN-Alto-1#Glissando#make it shine#Glissando_Group#0005,EN-Alto-1,make it shine,Glissando_Group,positive_mix,clear_mix,0.36058,0.06442
English#EN-Alto-1#Mixed_Voice_and_Falsetto#you raise me up#Mixed_Voice_Group#0009,EN-Alto-1,you raise me up,Mixed_Voice_Group,positive_mix,clear_mix,0.360369,0.064631
English#EN-Tenor-1#Vibrato#You Belong With Me#Control_Group#0002,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.360202,0.064798
English#EN-Alto-1#Breathy#innocence#Breathy_Group#0002,EN-Alto-1,innocence,Breathy_Group,positive_mix,clear_mix,0.360077,0.064923
English#EN-Tenor-1#Breathy#All I Ask#Control_Group#0007,EN-Tenor-1,All I Ask,Control_Group,positive_mix,clear_mix,0.359716,0.065284
English#EN-Tenor-1#Pharyngeal#All I Ask#Control_Group#0007,EN-Tenor-1,All I Ask,Control_Group,positive_mix,clear_mix,0.359716,0.065284
English#EN-Tenor-1#Vibrato#All I Ask#Control_Group#0007,EN-Tenor-1,All I Ask,Control_Group,positive_mix,clear_mix,0.359716,0.065284
English#EN-Tenor-1#Pharyngeal#I Knew You Were Trouble#Control_Group#0008,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.359094,0.065906
English#EN-Alto-1#Pharyngeal#beauty and the beast#Control_Group#0006,EN-Alto-1,beauty and the beast,Control_Group,positive_mix,clear_mix,0.358908,0.066092
English#EN-Alto-2#Vibrato#Yesterday Once More#Vibrato_Group#0006,EN-Alto-2,Yesterday Once More,Vibrato_Group,positive_mix,clear_mix,0.358669,0.066331
English#EN-Alto-1#Pharyngeal#love stroy#Control_Group#0016,EN-Alto-1,love stroy,Control_Group,positive_mix,clear_mix,0.358204,0.066796
English#EN-Alto-1#Breathy#who says#Control_Group#0015,EN-Alto-1,who says,Control_Group,positive_mix,clear_mix,0.357845,0.067155
English#EN-Alto-1#Pharyngeal#who says#Control_Group#0014,EN-Alto-1,who says,Control_Group,positive_mix,clear_mix,0.357845,0.067155
English#EN-Alto-1#Pharyngeal#somewhere over the rainbow#Control_Group#0002,EN-Alto-1,somewhere over the rainbow,Control_Group,positive_mix,clear_mix,0.35779,0.06721
English#EN-Alto-1#Breathy#who says#Breathy_Group#0017,EN-Alto-1,who says,Breathy_Group,positive_mix,breathy_mix,0.356286,0.068714
English#EN-Tenor-1#Glissando#What Was I Made For？#Glissando_Group#0009,EN-Tenor-1,What Was I Made For？,Glissando_Group,positive_mix,clear_mix,0.355868,0.069132
English#EN-Alto-1#Mixed_Voice_and_Falsetto#somewhere over the rainbow#Mixed_Voice_Group#0000,EN-Alto-1,somewhere over the rainbow,Mixed_Voice_Group,positive_mix,clear_mix,0.355788,0.069212
English#EN-Alto-1#Pharyngeal#somewhere over the rainbow#Control_Group#0008,EN-Alto-1,somewhere over the rainbow,Control_Group,positive_mix,clear_mix,0.355084,0.069916
English#EN-Alto-2#Vibrato#My Heart Will Go On#Vibrato_Group#0005,EN-Alto-2,My Heart Will Go On,Vibrato_Group,positive_mix,clear_mix,0.354448,0.070552
English#EN-Alto-1#Pharyngeal#love stroy#Control_Group#0018,EN-Alto-1,love stroy,Control_Group,positive_mix,clear_mix,0.354087,0.070913
English#EN-Alto-1#Glissando#rolling in the deep#Control_Group#0001,EN-Alto-1,rolling in the deep,Control_Group,positive_mix,clear_mix,0.353969,0.071031
English#EN-Alto-2#Breathy#Yesterday Once More#Breathy_Group#0007,EN-Alto-2,Yesterday Once More,Breathy_Group,positive_mix,breathy_mix,0.352863,0.072137
English#EN-Alto-2#Vibrato#My Heart Will Go On#Vibrato_Group#0001,EN-Alto-2,My Heart Will Go On,Vibrato_Group,positive_mix,clear_mix,0.352856,0.072144
English#EN-Alto-1#Glissando#trouble is a friend#Glissando_Group#0003,EN-Alto-1,trouble is a friend,Glissando_Group,positive_mix,clear_mix,0.352659,0.072341
English#EN-Alto-1#Vibrato#memory#Control_Group#0010,EN-Alto-1,memory,Control_Group,positive_mix,clear_mix,0.352454,0.072546
English#EN-Tenor-1#Vibrato#What Was I Made For？#Control_Group#0003,EN-Tenor-1,What Was I Made For？,Control_Group,positive_mix,clear_mix,0.351985,0.073015
English#EN-Alto-1#Glissando#for the first time in forever#Control_Group#0004,EN-Alto-1,for the first time in forever,Control_Group,positive_mix,clear_mix,0.351553,0.073447
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Wildest Dreams#Mixed_Voice_Group#0000,EN-Tenor-1,Wildest Dreams,Mixed_Voice_Group,positive_mix,clear_mix,0.350646,0.074354
English#EN-Alto-1#Vibrato#memory#Control_Group#0000,EN-Alto-1,memory,Control_Group,positive_mix,clear_mix,0.349218,0.075782
English#EN-Alto-2#Mixed_Voice_and_Falsetto#City Of Stars#Mixed_Voice_Group#0005,EN-Alto-2,City Of Stars,Mixed_Voice_Group,positive_mix,clear_mix,0.348976,0.076024
English#EN-Alto-2#Vibrato#Love Story#Vibrato_Group#0002,EN-Alto-2,Love Story,Vibrato_Group,positive_mix,clear_mix,0.347939,0.077061
English#EN-Alto-2#Mixed_Voice_and_Falsetto#You Belong With Me#Mixed_Voice_Group#0000,EN-Alto-2,You Belong With Me,Mixed_Voice_Group,positive_mix,clear_mix,0.347524,0.077476
English#EN-Alto-2#Breathy#Love Me Like You Do#Breathy_Group#0004,EN-Alto-2,Love Me Like You Do,Breathy_Group,positive_mix,breathy_mix,0.347292,0.077708
English#EN-Alto-1#Breathy#all is found#Control_Group#0006,EN-Alto-1,all is found,Control_Group,positive_mix,clear_mix,0.346615,0.078385
English#EN-Tenor-1#Breathy#What Was I Made For？#Control_Group#0008,EN-Tenor-1,What Was I Made For？,Control_Group,positive_mix,clear_mix,0.34637,0.07863
English#EN-Alto-1#Breathy#safe and sound#Control_Group#0002,EN-Alto-1,safe and sound,Control_Group,positive_mix,clear_mix,0.344379,0.080621
English#EN-Alto-1#Breathy#let it go#Control_Group#0002,EN-Alto-1,let it go,Control_Group,positive_mix,clear_mix,0.344026,0.080974
English#EN-Alto-1#Mixed_Voice_and_Falsetto#how does a moment last forever#Mixed_Voice_Group#0009,EN-Alto-1,how does a moment last forever,Mixed_Voice_Group,positive_mix,clear_mix,0.342642,0.082358
English#EN-Alto-1#Breathy#all is found#Control_Group#0004,EN-Alto-1,all is found,Control_Group,positive_mix,clear_mix,0.342543,0.082457
English#EN-Tenor-1#Glissando#Long Live#Glissando_Group#0005,EN-Tenor-1,Long Live,Glissando_Group,positive_mix,clear_mix,0.342325,0.082675
English#EN-Tenor-1#Glissando#You Belong With Me#Glissando_Group#0001,EN-Tenor-1,You Belong With Me,Glissando_Group,positive_mix,clear_mix,0.342141,0.082859
English#EN-Alto-1#Mixed_Voice_and_Falsetto#make it shine#Mixed_Voice_Group#0007,EN-Alto-1,make it shine,Mixed_Voice_Group,positive_mix,clear_mix,0.342107,0.082893
English#EN-Alto-2#Breathy#Someone Like You#Control_Group#0003,EN-Alto-2,Someone Like You,Control_Group,positive_mix,clear_mix,0.341839,0.083161
English#EN-Tenor-1#Glissando#Enchanted#Glissando_Group#0003,EN-Tenor-1,Enchanted,Glissando_Group,positive_mix,head_mix,0.340469,0.084531
English#EN-Alto-1#Pharyngeal#beauty and the beast#Control_Group#0012,EN-Alto-1,beauty and the beast,Control_Group,positive_mix,clear_mix,0.339789,0.085211
English#EN-Tenor-1#Breathy#Enchanted#Control_Group#0008,EN-Tenor-1,Enchanted,Control_Group,positive_mix,clear_mix,0.33973,0.08527
English#EN-Tenor-1#Pharyngeal#Enchanted#Control_Group#0008,EN-Tenor-1,Enchanted,Control_Group,positive_mix,clear_mix,0.33973,0.08527
English#EN-Tenor-1#Vibrato#Enchanted#Control_Group#0008,EN-Tenor-1,Enchanted,Control_Group,positive_mix,clear_mix,0.33973,0.08527
English#EN-Alto-1#Glissando#my love#Glissando_Group#0012,EN-Alto-1,my love,Glissando_Group,positive_mix,clear_mix,0.339622,0.085378
English#EN-Alto-1#Glissando#make it shine#Control_Group#0005,EN-Alto-1,make it shine,Control_Group,positive_mix,clear_mix,0.339423,0.085577
English#EN-Alto-1#Vibrato#my heart will go on#Control_Group#0006,EN-Alto-1,my heart will go on,Control_Group,positive_mix,clear_mix,0.339323,0.085677
English#EN-Alto-1#Mixed_Voice_and_Falsetto#you raise me up#Mixed_Voice_Group#0011,EN-Alto-1,you raise me up,Mixed_Voice_Group,positive_mix,clear_mix,0.339189,0.085811
English#EN-Tenor-1#Vibrato#Million Reasons#Vibrato_Group#0005,EN-Tenor-1,Million Reasons,Vibrato_Group,positive_mix,clear_mix,0.338537,0.086463
English#EN-Alto-2#Mixed_Voice_and_Falsetto#You Raise Me Up#Mixed_Voice_Group#0000,EN-Alto-2,You Raise Me Up,Mixed_Voice_Group,positive_mix,clear_mix,0.338422,0.086578
English#EN-Alto-1#Breathy#all is found#Control_Group#0002,EN-Alto-1,all is found,Control_Group,positive_mix,clear_mix,0.337563,0.087437
English#EN-Alto-1#Vibrato#edelweiss#Control_Group#0003,EN-Alto-1,edelweiss,Control_Group,positive_mix,clear_mix,0.337157,0.087843
English#EN-Tenor-1#Glissando#Stay#Glissando_Group#0001,EN-Tenor-1,Stay,Glissando_Group,positive_mix,clear_mix,0.33663,0.08837
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Firework#Mixed_Voice_Group#0002,EN-Tenor-1,Firework,Mixed_Voice_Group,positive_mix,clear_mix,0.336525,0.088475
English#EN-Alto-1#Pharyngeal#beauty and the beast#Control_Group#0013,EN-Alto-1,beauty and the beast,Control_Group,positive_mix,clear_mix,0.336491,0.088509
English#EN-Alto-1#Glissando#for the first time in forever#Glissando_Group#0004,EN-Alto-1,for the first time in forever,Glissando_Group,positive_mix,clear_mix,0.336388,0.088612
English#EN-Alto-1#Glissando#trouble is a friend#Glissando_Group#0006,EN-Alto-1,trouble is a friend,Glissando_Group,positive_mix,clear_mix,0.336166,0.088834
English#EN-Alto-1#Breathy#all is found#Breathy_Group#0009,EN-Alto-1,all is found,Breathy_Group,positive_mix,breathy_mix,0.33581,0.08919
English#EN-Alto-1#Glissando#tell me that you love me#Control_Group#0013,EN-Alto-1,tell me that you love me,Control_Group,positive_mix,clear_mix,0.335768,0.089232
English#EN-Alto-1#Glissando#tell me that you love me#Control_Group#0012,EN-Alto-1,tell me that you love me,Control_Group,positive_mix,clear_mix,0.335379,0.089621
English#EN-Alto-2#Vibrato#What Are Words#Vibrato_Group#0005,EN-Alto-2,What Are Words,Vibrato_Group,positive_mix,clear_mix,0.335136,0.089864
English#EN-Alto-1#Breathy#who says#Control_Group#0006,EN-Alto-1,who says,Control_Group,positive_mix,breathy_mix,0.335129,0.089871
English#EN-Tenor-1#Breathy#What Was I Made For？#Control_Group#0013,EN-Tenor-1,What Was I Made For？,Control_Group,positive_mix,clear_mix,0.334855,0.090145
English#EN-Tenor-1#Glissando#What Was I Made For？#Control_Group#0010,EN-Tenor-1,What Was I Made For？,Control_Group,positive_mix,clear_mix,0.334855,0.090145
English#EN-Tenor-1#Pharyngeal#What Was I Made For？#Control_Group#0012,EN-Tenor-1,What Was I Made For？,Control_Group,positive_mix,clear_mix,0.334855,0.090145
English#EN-Tenor-1#Vibrato#What Was I Made For？#Control_Group#0012,EN-Tenor-1,What Was I Made For？,Control_Group,positive_mix,clear_mix,0.334855,0.090145
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Firework#Mixed_Voice_Group#0000,EN-Tenor-1,Firework,Mixed_Voice_Group,positive_mix,clear_mix,0.334634,0.090366
English#EN-Alto-2#Vibrato#My Heart Will Go On#Vibrato_Group#0007,EN-Alto-2,My Heart Will Go On,Vibrato_Group,positive_mix,clear_mix,0.334545,0.090455
English#EN-Alto-2#Breathy#Yesterday Once More#Control_Group#0002,EN-Alto-2,Yesterday Once More,Control_Group,positive_mix,clear_mix,0.334048,0.090952
English#EN-Alto-2#Glissando#Yesterday Once More#Control_Group#0002,EN-Alto-2,Yesterday Once More,Control_Group,positive_mix,clear_mix,0.334048,0.090952
English#EN-Alto-2#Pharyngeal#Yesterday Once More#Control_Group#0002,EN-Alto-2,Yesterday Once More,Control_Group,positive_mix,clear_mix,0.334048,0.090952
English#EN-Alto-2#Vibrato#Yesterday Once More#Control_Group#0002,EN-Alto-2,Yesterday Once More,Control_Group,positive_mix,clear_mix,0.334048,0.090952
English#EN-Tenor-1#Breathy#Long Live#Control_Group#0001,EN-Tenor-1,Long Live,Control_Group,positive_mix,clear_mix,0.334036,0.090964
English#EN-Tenor-1#Glissando#What Was I Made For？#Control_Group#0007,EN-Tenor-1,What Was I Made For？,Control_Group,positive_mix,clear_mix,0.333886,0.091114
English#EN-Alto-2#Glissando#My Heart Will Go On#Glissando_Group#0007,EN-Alto-2,My Heart Will Go On,Glissando_Group,positive_mix,clear_mix,0.333724,0.091276
English#EN-Alto-1#Breathy#all is found#Breathy_Group#0013,EN-Alto-1,all is found,Breathy_Group,positive_mix,breathy_mix,0.333651,0.091349
English#EN-Alto-2#Glissando#You Raise Me Up#Glissando_Group#0001,EN-Alto-2,You Raise Me Up,Glissando_Group,positive_mix,clear_mix,0.332093,0.092907
English#EN-Alto-1#Mixed_Voice_and_Falsetto#all is found#Mixed_Voice_Group#0003,EN-Alto-1,all is found,Mixed_Voice_Group,positive_mix,clear_mix,0.331902,0.093098
English#EN-Alto-2#Vibrato#Yesterday Once More#Vibrato_Group#0007,EN-Alto-2,Yesterday Once More,Vibrato_Group,positive_mix,clear_mix,0.331742,0.093258
English#EN-Tenor-1#Glissando#Long Live#Glissando_Group#0000,EN-Tenor-1,Long Live,Glissando_Group,positive_mix,clear_mix,0.331622,0.093378
English#EN-Tenor-1#Vibrato#You Belong With Me#Vibrato_Group#0010,EN-Tenor-1,You Belong With Me,Vibrato_Group,positive_mix,clear_mix,0.33082,0.09418
English#EN-Alto-1#Pharyngeal#who says#Pharyngeal_Group#0000,EN-Alto-1,who says,Pharyngeal_Group,positive_mix,clear_mix,0.330607,0.094393
English#EN-Alto-2#Vibrato#Easy On Me#Vibrato_Group#0000,EN-Alto-2,Easy On Me,Vibrato_Group,positive_mix,clear_mix,0.330506,0.094494
English#EN-Alto-1#Breathy#safe and sound#Breathy_Group#0001,EN-Alto-1,safe and sound,Breathy_Group,positive_mix,clear_mix,0.330392,0.094608
English#EN-Alto-2#Vibrato#Dream It Possible#Vibrato_Group#0003,EN-Alto-2,Dream It Possible,Vibrato_Group,positive_mix,clear_mix,0.330188,0.094812
English#EN-Alto-1#Glissando#make it shine#Control_Group#0008,EN-Alto-1,make it shine,Control_Group,positive_mix,clear_mix,0.329507,0.095493
English#EN-Alto-2#Vibrato#Love Me Like You Do#Vibrato_Group#0003,EN-Alto-2,Love Me Like You Do,Vibrato_Group,positive_mix,clear_mix,0.328752,0.096248
English#EN-Alto-1#Pharyngeal#somewhere over the rainbow#Control_Group#0010,EN-Alto-1,somewhere over the rainbow,Control_Group,positive_mix,clear_mix,0.32724,0.09776
English#EN-Alto-1#Glissando#for the first time in forever#Control_Group#0012,EN-Alto-1,for the first time in forever,Control_Group,positive_mix,clear_mix,0.327043,0.097957
English#EN-Alto-2#Glissando#Someone Like You#Glissando_Group#0000,EN-Alto-2,Someone Like You,Glissando_Group,positive_mix,clear_mix,0.326713,0.098287
English#EN-Alto-1#Glissando#for the first time in forever#Control_Group#0001,EN-Alto-1,for the first time in forever,Control_Group,positive_mix,clear_mix,0.326574,0.098426
English#EN-Alto-2#Glissando#Dream It Possible#Glissando_Group#0002,EN-Alto-2,Dream It Possible,Glissando_Group,positive_mix,clear_mix,0.326241,0.098759
English#EN-Alto-1#Breathy#all is found#Control_Group#0008,EN-Alto-1,all is found,Control_Group,positive_mix,clear_mix,0.325198,0.099802
English#EN-Alto-2#Glissando#You Raise Me Up#Control_Group#0000,EN-Alto-2,You Raise Me Up,Control_Group,positive_mix,clear_mix,0.325099,0.099901
English#EN-Alto-2#Pharyngeal#You Raise Me Up#Control_Group#0000,EN-Alto-2,You Raise Me Up,Control_Group,positive_mix,clear_mix,0.325099,0.099901
English#EN-Alto-1#Vibrato#if you love me for me#Control_Group#0010,EN-Alto-1,if you love me for me,Control_Group,positive_mix,clear_mix,0.323783,0.101217
English#EN-Alto-1#Vibrato#memory#Control_Group#0002,EN-Alto-1,memory,Control_Group,positive_mix,clear_mix,0.322724,0.102276
English#EN-Alto-1#Mixed_Voice_and_Falsetto#seasons in the sun#Mixed_Voice_Group#0007,EN-Alto-1,seasons in the sun,Mixed_Voice_Group,positive_mix,clear_mix,0.322103,0.102897
English#EN-Alto-1#Glissando#trouble is a friend#Control_Group#0009,EN-Alto-1,trouble is a friend,Control_Group,positive_mix,clear_mix,0.32122,0.10378
English#EN-Alto-1#Vibrato#my heart will go on#Control_Group#0010,EN-Alto-1,my heart will go on,Control_Group,positive_mix,clear_mix,0.320986,0.104014
English#EN-Tenor-1#Glissando#Enchanted#Glissando_Group#0004,EN-Tenor-1,Enchanted,Glissando_Group,positive_mix,clear_mix,0.319968,0.105032
English#EN-Alto-2#Vibrato#My Love#Vibrato_Group#0004,EN-Alto-2,My Love,Vibrato_Group,positive_mix,clear_mix,0.319958,0.105042
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Hello#Mixed_Voice_Group#0003,EN-Alto-2,Hello,Mixed_Voice_Group,positive_mix,clear_mix,0.319661,0.105339
English#EN-Alto-1#Glissando#tell me that you love me#Glissando_Group#0001,EN-Alto-1,tell me that you love me,Glissando_Group,positive_mix,clear_mix,0.319356,0.105644
English#EN-Alto-2#Vibrato#Yesterday Once More#Vibrato_Group#0000,EN-Alto-2,Yesterday Once More,Vibrato_Group,positive_mix,clear_mix,0.318821,0.106179
English#EN-Tenor-1#Glissando#You Belong With Me#Control_Group#0009,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.318664,0.106336
English#EN-Alto-1#Glissando#god is a girl#Control_Group#0007,EN-Alto-1,god is a girl,Control_Group,positive_mix,clear_mix,0.318367,0.106633
English#EN-Alto-2#Breathy#Fly Me to the Moon#Control_Group#0001,EN-Alto-2,Fly Me to the Moon,Control_Group,positive_mix,clear_mix,0.318002,0.106998
English#EN-Alto-2#Glissando#Fly Me to the Moon#Control_Group#0001,EN-Alto-2,Fly Me to the Moon,Control_Group,positive_mix,clear_mix,0.318002,0.106998
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Fly Me to the Moon#Mixed_Voice_Group#0001,EN-Alto-2,Fly Me to the Moon,Mixed_Voice_Group,positive_mix,clear_mix,0.318002,0.106998
English#EN-Alto-2#Vibrato#Fly Me to the Moon#Control_Group#0001,EN-Alto-2,Fly Me to the Moon,Control_Group,positive_mix,clear_mix,0.318002,0.106998
English#EN-Alto-1#Glissando#trouble is a friend#Control_Group#0001,EN-Alto-1,trouble is a friend,Control_Group,positive_mix,clear_mix,0.317887,0.107113
English#EN-Alto-1#Mixed_Voice_and_Falsetto#yesterday once more#Mixed_Voice_Group#0015,EN-Alto-1,yesterday once more,Mixed_Voice_Group,positive_mix,clear_mix,0.317745,0.107255
English#EN-Alto-1#Mixed_Voice_and_Falsetto#big big world#Mixed_Voice_Group#0005,EN-Alto-1,big big world,Mixed_Voice_Group,positive_mix,clear_mix,0.317354,0.107646
English#EN-Alto-2#Breathy#Dream It Possible#Control_Group#0000,EN-Alto-2,Dream It Possible,Control_Group,positive_mix,clear_mix,0.316747,0.108253
English#EN-Alto-2#Glissando#Dream It Possible#Control_Group#0000,EN-Alto-2,Dream It Possible,Control_Group,positive_mix,clear_mix,0.316747,0.108253
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Dream It Possible#Mixed_Voice_Group#0000,EN-Alto-2,Dream It Possible,Mixed_Voice_Group,positive_mix,clear_mix,0.316747,0.108253
English#EN-Alto-2#Vibrato#Dream It Possible#Control_Group#0000,EN-Alto-2,Dream It Possible,Control_Group,positive_mix,clear_mix,0.316747,0.108253
English#EN-Alto-1#Glissando#my love#Control_Group#0011,EN-Alto-1,my love,Control_Group,positive_mix,clear_mix,0.316558,0.108442
English#EN-Alto-1#Mixed_Voice_and_Falsetto#seasons in the sun#Mixed_Voice_Group#0008,EN-Alto-1,seasons in the sun,Mixed_Voice_Group,positive_mix,clear_mix,0.316439,0.108561
English#EN-Alto-1#Glissando#my love#Control_Group#0007,EN-Alto-1,my love,Control_Group,positive_mix,clear_mix,0.31642,0.10858
English#EN-Alto-1#Mixed_Voice_and_Falsetto#big big world#Mixed_Voice_Group#0015,EN-Alto-1,big big world,Mixed_Voice_Group,positive_mix,clear_mix,0.315812,0.109188
English#EN-Alto-2#Glissando#Safe and Sound#Glissando_Group#0005,EN-Alto-2,Safe and Sound,Glissando_Group,positive_mix,clear_mix,0.31559,0.10941
English#EN-Tenor-1#Glissando#Stay#Control_Group#0010,EN-Tenor-1,Stay,Control_Group,positive_mix,clear_mix,0.31552,0.10948
English#EN-Alto-2#Mixed_Voice_and_Falsetto#City Of Stars#Mixed_Voice_Group#0000,EN-Alto-2,City Of Stars,Mixed_Voice_Group,positive_mix,clear_mix,0.314554,0.110446
English#EN-Alto-1#Mixed_Voice_and_Falsetto#big big world#Mixed_Voice_Group#0000,EN-Alto-1,big big world,Mixed_Voice_Group,positive_mix,clear_mix,0.314448,0.110552
English#EN-Alto-1#Mixed_Voice_and_Falsetto#big big world#Mixed_Voice_Group#0006,EN-Alto-1,big big world,Mixed_Voice_Group,positive_mix,clear_mix,0.314398,0.110602
English#EN-Alto-1#Mixed_Voice_and_Falsetto#seasons in the sun#Mixed_Voice_Group#0009,EN-Alto-1,seasons in the sun,Mixed_Voice_Group,positive_mix,clear_mix,0.314384,0.110616
English#EN-Alto-1#Breathy#who says#Breathy_Group#0011,EN-Alto-1,who says,Breathy_Group,positive_mix,breathy_mix,0.31427,0.11073
English#EN-Alto-2#Breathy#What Are Words#Control_Group#0002,EN-Alto-2,What Are Words,Control_Group,positive_mix,clear_mix,0.314202,0.110798
English#EN-Alto-2#Glissando#What Are Words#Control_Group#0002,EN-Alto-2,What Are Words,Control_Group,positive_mix,clear_mix,0.314202,0.110798
